built_type,year_built,flour,area,condition,bathrooms,balcony,exchange,furniture,security,ceil,parking,residance,phone,floor,door,balcony_glass,ex_dormetory,inernet,id,userType,rooms,lat,lon,district,street,house_num,price
монолитный,2012,16 из 17,125.5,хорошее,2 с/у и более,несколько балконов или лоджий,Не интересует,,"кодовый замок, домофон",2.8 м,,Алтын Гасыр,,ламинат,металлическая,,нет,оптика,681474827,owner,3,51.139154391667,71.466880850493,Almaty_r-n,Tauelsizdik,34,52000000
монолитный,2008,4 из 10,62,среднее,совмещенный,несколько балконов или лоджий,,полностью,"домофон, видеонаблюдение",2.8 м,паркинг,Уют,,ламинат,металлическая,да,нет,,681475332,specialist,3,51.120977651403,71.430491489737,Esilyskiy_r-n,Syganak,18/1,36500000
кирпичный,1994,3 из 5,50.5,хорошее,совмещенный,балкон,,полностью,,2.7 м,рядом охраняемая стоянка,,,линолеум,металлическая,да,нет,,681746442,specialist,2,51.152275,71.4958,Almaty_r-n,Ryskulbekova,2,21000000
кирпичный,2002,9 из 9,72.3,хорошее,раздельный,лоджия,,полностью,,2.7 м,,,,ламинат,металлическая,да,нет,оптика,678431782,specialist,2,51.166103,71.400066,Saryarka_r-n,Kumisbekova,6,30000000
монолитный,2007,7 из 12,38.1,требует ремонта,совмещенный,балкон,Возможен обмен,,,2.7 м,паркинг,Восток,,,,да,нет,,681730936,owner,1,51.140660344352,71.483946083826,Almaty_r-n,B__Momyshuly,16,17000000
кирпичный,2005,6 из 11,62.2,,,,,,,2.7 м,паркинг,Евразия,,,,,нет,,681092688,specialist,2,51.146992,71.47804,Almaty_r-n,Beimbeta_Maylina,,26500000
монолитный,2016,17 из 20,240,,,,Не интересует,,,3 м,паркинг,Хайвил Астана,,,,,нет,,678047608,specialist,5,51.128569487287,71.459663193673,,Baytursynova,1,280000000
кирпичный,2022,4 из 12,41.5,черновая отделка,совмещенный,,,,,3 м,,Grand Champion,,,металлическая,да,нет,,679000709,specialist,1,51.111582830266,71.402256272412,Esilyskiy_r-n,Turan,46/6,20000000
монолитный,2022,2 из 17,38,хорошее,совмещенный,лоджия,,полностью,,3 м,,Altyn Dala,отдельный,ламинат,металлическая,да,нет,ADSL,681899546,specialist,1,51.139237277845,71.3782584793,Esilyskiy_r-n,Kayym_Muhamedhanov,,18900000
кирпичный,2018,2 из 8,63,,,,,,,,,Арнау,,,,,нет,,681909511,company,2,51.095297,71.449914,Esilyskiy_r-n,38-ya_ulitsa,15,30400000
кирпичный,2019,11 из 12,66,хорошее,совмещенный,балкон,Не интересует,,"решетки на окнах, охрана, домофон, кодовый замок, сигнализация, видеонаблюдение",3 м,рядом охраняемая стоянка,Mangilik El,блокиратор,ламинат,бронированная,да,нет,через TV кабель,681411027,specialist,2,51.09039547326,71.427678869053,Esilyskiy_r-n,A__Bokeyhanov,40,45000000
кирпичный,2022,2 из 9,68.8,,,лоджия,Не интересует,,,2.8 м,,"ЖК Баскару 2, 3, 4",,,,да,нет,,681480549,specialist,2,51.111646933355,71.493716240366,Almaty_r-n,Rayymbek_batyr,,21328000
кирпичный,2022,3 из 9,38.1,,,,Возможен обмен,,,2.7 м,паркинг,Кернай,,,,,нет,,677638955,specialist,1,51.122793708271,71.510650537653,Almaty_r-n,Korday,107,15500000
,2021,13 из 13,50,,раздельный,лоджия,,,домофон,,,,,,металлическая,да,нет,,677857506,owner,1,51.140829413302,71.508663140803,Almaty_r-n,Tolebaeva,5,15500000
кирпичный,2022,4 из 12,39.2,,совмещенный,лоджия,Не интересует,,,3 м,паркинг,Мадрид,есть возможность подключения,ламинат,бронированная,да,нет,проводной,681902166,owner,1,51.159894037157,71.375811728886,Esilyskiy_r-n,Chingiz_Aytmatov,50,21800000
монолитный,2021,5 из 10,42,,,,Не интересует,,,2.7 м,паркинг,,,,,,нет,,671483346,owner,1,51.168696,71.394218,Saryarka_r-n,Kosshigululy,6,21500000
,2021,3 из 9,35,,,,,,,,,Отау,,,,,нет,,681187014,specialist,1,51.129592,71.55463,Almaty_r-n,A-105,,16499999
кирпичный,2018,3 из 7,215,хорошее,2 с/у и более,несколько балконов или лоджий,Не интересует,,"видеодомофон, видеонаблюдение, охрана, домофон",3 м,паркинг,Венский квартал,,ламинат,металлическая,да,нет,оптика,680603095,owner,6,51.083444469013,71.431419259537,Esilyskiy_r-n,Alihana_Bokeyhanova,,160000000
монолитный,2010,9 из 10,75,,раздельный,,Не интересует,,,2.7 м,паркинг,Енлик,,,,,нет,,681906187,specialist,2,51.160037866602,71.503278762102,Almaty_r-n,Ryskulbekova,16,25500000
монолитный,2019,12 из 12,43,,совмещенный,лоджия,Не интересует,,домофон,2.7 м,,,,ламинат,,да,нет,оптика,681889293,owner,1,51.132921,71.365966,Esilyskiy_r-n,Syganak,1,21500000
монолитный,2021,2 из 16,55,хорошее,совмещенный,лоджия,,,,3 м,паркинг,GreenLine.Asyl Mura,,ламинат,металлическая,да,нет,,679224248,specialist,2,51.137397319198,71.397439996109,Esilyskiy_r-n,Muhamedhanova,4V,33500000
монолитный,2022,4 из 9,97,хорошее,раздельный,лоджия,Не интересует,,"домофон, кодовый замок, видеонаблюдение, видеодомофон",2.7 м,паркинг,Grand Turan,,ламинат,металлическая,да,нет,,681518613,specialist,3,51.124781,71.401638,Esilyskiy_r-n,Turan,43,58000000
монолитный,2010,22 из 41,102.4,хорошее,раздельный,,,частично,"охрана, домофон, кодовый замок, видеонаблюдение, консьерж",2.8 м,рядом охраняемая стоянка,Северное сияние,,ламинат,металлическая,,нет,ADSL,680739509,specialist,3,51.128439,71.421761,Esilyskiy_r-n,Dostyk,5/1,50500000
кирпичный,2022,1 из 9,65.11,,раздельный,лоджия,Возможен обмен,без мебели,охрана,2.7 м,паркинг,Восток,есть возможность подключения,,металлическая,да,нет,,677204666,owner,2,51.113349499969,71.516121922655,Almaty_r-n,Nazhimedenova,31/2,20500000
кирпичный,2009,3 из 6,100.1,хорошее,2 с/у и более,несколько балконов или лоджий,Не интересует,полностью,"домофон, видеонаблюдение",3 м,паркинг,Дельфин-2,,ламинат,металлическая,да,нет,оптика,681854666,owner,3,51.141666213381,71.412585992271,Esilyskiy_r-n,Turan,14/1-4,69000000
монолитный,2014,7 из 16,54.2,,,,,,,2.7 м,паркинг,Турсын Астана – 1,,,,,нет,,681690522,specialist,1,51.126183860094,71.490413552009,Almaty_r-n,Koshkarbaeva,40,20100000
монолитный,2020,3 из 10,63.5,хорошее,совмещенный,лоджия,,полностью,"охрана, домофон, видеонаблюдение",3 м,рядом охраняемая стоянка,Apple City,есть возможность подключения,ламинат,металлическая,да,нет,ADSL,681731486,owner,2,51.086143,71.43272,Esilyskiy_r-n,Bokeyhana,25G,37000000
кирпичный,2016,2 из 7,105,,,,,,,3 м,паркинг,Наурыз-2,,,,,нет,,681899828,specialist,3,51.122571,71.485101,Almaty_r-n,Ahmeta_Baytursynova,27,63000000
кирпичный,2010,4 из 10,58,хорошее,2 с/у и более,лоджия,Не интересует,,"домофон, видеонаблюдение",2.7 м,паркинг,Достык,,ламинат,металлическая,да,нет,через TV кабель,681852719,owner,1,51.141778911117,71.472966950387,Almaty_r-n,Satpaeva,,23500000
кирпичный,2011,8 из 9,35.9,хорошее,совмещенный,балкон,,полностью,"домофон, видеонаблюдение",2.7 м,рядом охраняемая стоянка,,есть возможность подключения,ламинат,металлическая,да,нет,,681729879,owner,1,51.173168,71.37971,Saryarka_r-n,Sh__Kosshygululy,24/1,17500000
монолитный,2022,14 из 15,45,,,,Не интересует,,,2.8 м,,,,,,,нет,,681157504,owner,1,51.19281,71.387166,Almaty_r-n,Baytursynova,42,17000000
кирпичный,2021,5 из 9,33,,совмещенный,,Не интересует,,"домофон, кодовый замок",2.7 м,паркинг,Сатурн 2,,ламинат,металлическая,да,нет,,681909788,owner,1,51.121003577197,71.502519709986,Almaty_r-n,Baytursynova,39/1,15700000
кирпичный,2017,6 из 9,101,,,,,,,,,Триумфальная Арка,,,,,нет,,681897595,specialist,3,51.10524,71.429252,Esilyskiy_r-n,prospekt_Mangilik_El,35,60000000
кирпичный,2003,5 из 5,54.5,хорошее,раздельный,балкон,,,"домофон, видеонаблюдение",2.7 м,,,есть возможность подключения,ламинат,металлическая,да,нет,оптика,677763306,owner,2,51.158467,71.487391,Almaty_r-n,Manasa,11/2,22500000
кирпичный,2006,8 из 12,70,хорошее,раздельный,балкон,,полностью,,2.7 м,паркинг,Салтанат,отдельный,ламинат,бронированная,да,нет,ADSL,681528883,owner,2,51.153085600833,71.445703047502,r-n_Baykonur,Tashenova,17/1,24900000
панельный,2019,9 из 24,45,,,,Не интересует,,,2.7 м,,Времена года. Лето,,,,,нет,,681907444,owner,2,51.111797707643,71.413527247863,Esilyskiy_r-n,Sauran,55,32300000
монолитный,2015,12 из 13,37,,совмещенный,,Не интересует,,,2.7 м,,Саламат,,,,да,нет,,681580518,owner,1,51.16072,71.50012,Almaty_r-n,Ryskulbekova,31/1,16900000
монолитный,2018,11 из 12,71.5,хорошее,2 с/у и более,балкон,,полностью,"домофон, видеонаблюдение",2.7 м,рядом охраняемая стоянка,,отдельный,,металлическая,да,нет,оптика,681581411,owner,3,51.128241,71.497138,Almaty_r-n,Қoshқarbaev,50,29500000
монолитный,2012,14 из 16,60,хорошее,раздельный,несколько балконов или лоджий,,полностью,"домофон, кодовый замок, сигнализация, видеонаблюдение",2.7 м,паркинг,Айя,отдельный,ламинат,металлическая,да,нет,,681909502,specialist,2,51.162455022224,71.434954404612,r-n_Baykonur,Imanbaevoy,7a,28900000
кирпичный,2016,1 из 5,66.7,хорошее,2 с/у и более,несколько балконов или лоджий,,без мебели,"домофон, кодовый замок, видеонаблюдение",2.7 м,,,,ламинат,металлическая,да,нет,,680863510,specialist,2,51.135526,71.361663,Esilyskiy_r-n,Chingiza_Aytmatova,31,27500000
кирпичный,2022,3 из 12,66,,,,,,,3 м,,Grand Champion,,,,,нет,,680469443,specialist,2,51.111582830266,71.402256272412,Esilyskiy_r-n,Turan,48,37000000
